# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
,,x,,,,,,354,368,,,
,,x,,,,,,373,409,,,
,,,x,,,,,261,301,,,
,,,x,,,,,158,255,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0042_c9233cf1-917c-4ba8-90ce-7f364fcbd777,315,x,,,,,,150,231,,,,100,450
,,x,,,,,,240,262,,,
,,,x,,,,,101,147,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0042_c9233cf1-917c-4ba8-90ce-7f364fcbd777,1307,x,,,,,,399,450,,,,100,450
,,,x,,,,,378,393,,,
,,,x,,,,,348,371,,,
,,,x,,,,,325,342,,,
,,,x,,,,,283,306,,,
,,,x,,,,,177,274,,,
,,,x,,,,,152,172,,,
,,,x,,,,,103,146,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0043_189d60cc-eddd-4e36-96b8-92cc2402d7ad,2337,x,,,,,,211,260,,,,2,330
,,,x,,,,,165,207,,,
,,,x,,,,,146,158,,,
,,,x,,,,,122,130,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0044_4c3a15bb-d6af-4c28-9db0-ec30959739a1,398,x,,,,,,129,143,,,,45,583
,,x,,,,,,148,186,,,
,,,x,,,,,201,229,,,
,,,x,,,,,242,255,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0045_7901b16d-a6d5-4f26-95de-0adb4279adb9,18,x,,,,,,248,341,,,,20,455
,,x,,,,,,179,240,,,
,,,x,,,,,129,168,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0045_7901b16d-a6d5-4f26-95de-0adb4279adb9,76,x,,,,,,299,374,,,,20,455
,,x,,,,,,228,291,,,
,,x,,,,,,51,217,,,
,,,x,,,,,22,44,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0046_e289aa3d-8c45-4ad8-a0ed-6507168e4027,554,x,,,,,,7,65,,,,2,180
,,,x,,,,,72,78,,,
,,,x,,,,,85,128,,,
,,,x,,,,,134,144,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0047_47553351-5638-451f-836c-3955cc1aa1ba,34,x,,,,,,34,136,,,,2,200
,,,x,,,,,2,27,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0047_47553351-5638-451f-836c-3955cc1aa1ba,677,x,,,,,,79,119,,,,2,200
,,,x,,,,,125,140,,,
,,,x,,,,,145,162,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0048_d5cde675-3d76-418a-869a-eb1f025d5aa4,443,x,,,,,,161,194,,,
,,,x,,,,,102,147,,,
,,,x,,,,,36,96,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0048_d5cde675-3d76-418a-869a-eb1f025d5aa4,3367,x,,,,,,388,399,,,
,,x,,,,,,366,383,,,
,,,x,,,,,405,536,,,
,,,x,,,,,320,352,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0049_d1f1ceb7-66eb-4f9a-a216-5b632ec06a27,246,x,,,,,,249,311,,,,60,550
,,,x,,,,,171,243,,,
,,,x,,,,,157,166,,,
,,,x,,,,,76,153,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0049_d1f1ceb7-66eb-4f9a-a216-5b632ec06a27,300,x,,,,,,61,140,,,,60,550
,,,x,,,,,147,200,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0049_d1f1ceb7-66eb-4f9a-a216-5b632ec06a27,3656,x,,,,,,399,465,,,,60,550
,,,x,,,,,470,495,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: CHO WTEGFR 400nM EGF
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0050_e4955e7b-bb86-4cd7-aa80-a7e457a8b8c5,41,x,,,,,,271,322,,,,20,385
,,x,,,,,,249,264,,,
,,x,,,,,,231,241,,,
,,x,,,,,,210,226,,,
,,x,,,,,,191,202,,,
,,,x,,,,,24,155,,,
,,,x,,,,,165,172,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141024_0001_0050_e4955e7b-bb86-4cd7-aa80-a7e457a8b8c5,194,x,,,,,,162,197,,,,20,385
,,x,,,,,,202,257,,,
,,,x,,,,,22,118,,,
,,,x,,,,,126,133,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0031_41a7dc38-c936-4fa3-ba7e-e9906a6dfa31,400,x,,,,,,73,113,,,,20,420
,,,x,,,,,168,324,,,
,,,x,,,,,131,150,,,
,,,x,,,,,118,126,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0031_41a7dc38-c936-4fa3-ba7e-e9906a6dfa31,1882,x,,,,,,250,286,,,,20,420
,,x,,,,,,294,419,,,
,,,x,,,,,133,195,,,
,,,x,,,,,207,226,,,
,,,x,,,,,232,236,,,
,,,x,,,,,240,244,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0001_8cf40fbf-66f2-42c0-a5bf-821c2050ff2e,48,x,,,,,,106,180,,,,50,210
,,,x,,,,,51,60,,,
,,,x,,,,,66,84,,,
,,,x,,,,,91,99,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0001_8cf40fbf-66f2-42c0-a5bf-821c2050ff2e,238,x,,,,,,161,207,,,,50,210
,,,x,,,,,119,156,,,
,,,x,,,,,51,113,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0001_8cf40fbf-66f2-42c0-a5bf-821c2050ff2e,313,x,,,,,,181,189,,,,50,210
,,x,,,,,,194,210,,,
,,,x,,,,,122,173,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0033_05c12d03-26e1-4c2e-9ff0-9cdf70ad2376,250,x,,,,,,221,303,,,,2,330
,,,x,,,,,308,323,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0002_9556986a-d444-4cc6-882e-78a9420ef2de,147,x,,,,,,206,248,,,,120,350
,,x,,,,,,254,294,,,
,,,x,,,,,189,201,,,
,,,x,,,,,161,184,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0002_9556986a-d444-4cc6-882e-78a9420ef2de,349,x,,,,,,200,243,,,,120,350
,,x,,,,,,249,308,,,
,,,x,,,,,125,189,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0002_9556986a-d444-4cc6-882e-78a9420ef2de,2752,x,,,,,,472,494,,,,380,690
,,x,,,,,,498,500,,,
,,,x,,,,,456,465,,,
,,,x,,,,,445,451,,,
,,,x,,,,,440,441,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0032_eca89d35-a59d-4bf7-a8e1-c76c5cf12236,1017,x,,,,,,174,196,,,,40,440
,,,x,,,,,201,217,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0032_eca89d35-a59d-4bf7-a8e1-c76c5cf12236,3253,x,,,,,,376,417,,,,40,440
,,x,,,,,,425,439,,,
,,,x,,,,,327,351,,,
,,,x,,,,,356,370,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0003_53819a5a-f769-4aeb-bf95-17acd2019cf5,238,x,,,,,,173,313,,,,80,520
,,x,,,,,,318,402,,,
,,,x,,,,,143,166,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0003_53819a5a-f769-4aeb-bf95-17acd2019cf5,262,x,,,,,,313,448,,,,80,520
,,,x,,,,,466,487,,,
,,,x,,,,,456,458,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0003_53819a5a-f769-4aeb-bf95-17acd2019cf5,479,x,,,,,,276,475,,,,80,520
,,,x,,,,,230,262,,,
,,,x,,,,,209,225,,,
,,,x,,,,,164,195,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0003_53819a5a-f769-4aeb-bf95-17acd2019cf5,822,x,,,,,,153,249,,,,80,520
,,,x,,,,,282,332,,,
,,,x,,,,,256,268,,,
,,,x,,,,,273,275,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0003_53819a5a-f769-4aeb-bf95-17acd2019cf5,2934,x,,,,,,447,477,,,,80,520
,,x,,,,,,321,442,,,
,,x,,,,,,187,270,,,
,,,x,,,,,283,307,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0036_f0d09d25-7138-45a8-b934-36f1027010d8,484,x,,,,,,188,441,,,,120,501
,,,x,,,,,122,157,,,
,,,x,,,,,164,167,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0036_f0d09d25-7138-45a8-b934-36f1027010d8,1336,x,,,,,,177,228,,,,120,501
,,x,,,,,,253,274,,,
,,x,,,,,,237,244,,,
,,,x,,,,,122,130,,,
,,,x,,,,,149,171,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0036_f0d09d25-7138-45a8-b934-36f1027010d8,2011,x,,,,,,145,272,,,,120,501
,,,x,,,,,277,317,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0004_60979a3c-bbc1-4d14-9799-d7f314c11822,993,x,,,,,,415,467,,,,300,527
,,x,,,,,,314,404,,,
,,,x,,,,,496,514,,,
,,,x,,,,,475,483,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0037_37d81fe7-8af1-4018-af3c-8230bb51ddf7,33,x,,,,,,40,110,,,,2,110
,,,x,,,,,18,33,,,
,,,x,,,,,6,10,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0037_37d81fe7-8af1-4018-af3c-8230bb51ddf7,517,x,,,,,,191,284,,,,150,490
,,x,,,,,,150,184,,,
,,,x,,,,,294,310,,,
# users: Unknown,,,,,,,,,,,,,,
# sample descripton: ,,,,,,,,,,,,,,
# comment: ,,,,,,,,,,,,,,
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0005_6178b97a-2ec3-4a13-9717-51db62fa45a2,1012,x,,,,,,363,455,,,,320,681
,,x,,,,,,325,352,,,,,
,,,x,,,,,462,488,,,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0005_6178b97a-2ec3-4a13-9717-51db62fa45a2,4307,x,,,,,,414,443,,,,320,681
,,x,,,,,,321,379,,,,,
,,,x,,,,,448,463,,,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0040_c7daa3e6-9892-43c9-bb8c-9114a1555f62,425,x,,,,,,90,107,,,,50,210
,,x,,,,,,113,210,,,
,,,x,,,,,51,81,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0040_c7daa3e6-9892-43c9-bb8c-9114a1555f62,1366,x,,,,,,290,386,,,,250,519
,,,x,,,,,394,401,,,
,,,x,,,,,407,463,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0006_1aa948d6-9f49-4a8b-83f9-08704fc99c85,325,x,,,,,,95,140,,,,55,490
,,,x,,,,,61,89,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0042_6a4592ea-63a7-4dec-8e33-7c397f3cd5a4,300,x,,,,,,182,301,,,,30,460
,,x,,,,,,172,176,,,
,,,x,,,,,114,160,,,
,,,x,,,,,95,107,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0042_6a4592ea-63a7-4dec-8e33-7c397f3cd5a4,329,x,,,,,,77,217,,,,30,460
,,x,,,,,,225,229,,,
,,x,,,,,,237,248,,,
,,,x,,,,,49,70,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0011_460953a2-655c-40ba-a0c7-bc4ff9e736dc,59,x,,,,,,111,149,,,
,,,x,,,,,91,103,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0011_460953a2-655c-40ba-a0c7-bc4ff9e736dc,688,x,,,,,,173,313,,,
,,x,,,,,,114,168,,,
,,,x,,,,,62,96,,,
,,,x,,,,,51,58,,,
# users: Unknown
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0012_9628aeec-25ee-40ac-ba00-d4613242fb1c,16,x,,,,,,75,100,,,,70,507
,,,x,,,,,107,123,,,
,,,x,,,,,149,167,,,
,,,x,,,,,135,141,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140924_0003_0012_9628aeec-25ee-40ac-ba00-d4613242fb1c,2923,x,,,,,,220,280,,,,70,507
,,,x,,,,,287,293,,,
,,,x,,,,,302,336,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0003_37a8b001-a5c2-446a-9f0c-1110b2166038,40,x,,,,,,50,290,,,,2,290
,,,x,,,,,8,20,,,
,,,x,,,,,25,42,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0003_37a8b001-a5c2-446a-9f0c-1110b2166038,179,x,,,,,,119,180,,,,2,290
,,,x,,,,,235,290,,,
,,,x,,,,,201,230,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0003_37a8b001-a5c2-446a-9f0c-1110b2166038,331,x,,,,,,76,125,,,,2,290
,,,x,,,,,17,54,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0003_37a8b001-a5c2-446a-9f0c-1110b2166038,338,x,,,,,,32,139,,,,2,290
,,,x,,,,,4,25,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0004_d5726551-6f7a-4dfd-817b-f5d7aeba9374,136,x,,,,,,71,186,,,,40,440
,,x,,,,,,192,311,,,
,,,x,,,,,40,66,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0004_d5726551-6f7a-4dfd-817b-f5d7aeba9374,336,x,,,,,,152,177,,,,40,440
,,x,,,,,,184,209,,,
,,x,,,,,,217,266,,,
,,,x,,,,,53,147,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0005_726faf50-1baf-468a-a958-5e2a21e2c8f6,9,x,,,,,,55,62,,,,2,160
,,x,,,,,,70,131,,,
,,,x,,,,,137,160,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0005_726faf50-1baf-468a-a958-5e2a21e2c8f6,200,x,,,,,,333,341,,,,275,548
,,x,,,,,,347,442,,,
,,,x,,,,,275,329,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0007_a5aff0af-ee7b-46d8-ad37-03b8a38c581a,25,x,,,,,,175,256,,,,60,574
,,x,,,,,,276,303,,,
,,,x,,,,,66,167,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0007_a5aff0af-ee7b-46d8-ad37-03b8a38c581a,303,x,,,,,,213,246,,,,60,574
,,x,,,,,,255,295,,,
,,x,,,,,,310,321,,,
,,,x,,,,,65,175,,,
,,,x,,,,,182,189,,,
,,,x,,,,,206,208,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0007_a5aff0af-ee7b-46d8-ad37-03b8a38c581a,1738,x,,,,,,188,245,,,,60,574
,,,x,,,,,251,261,,,
,,,x,,,,,267,284,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0009_0cb81a49-8d47-40dd-a7ad-7bb5a59f86c9,52,x,,,,,,144,154,,,,50,507
,,x,,,,,,161,173,,,
,,x,,,,,,181,337,,,
,,,x,,,,,66,130,,,
,,,x,,,,,137,139,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0009_0cb81a49-8d47-40dd-a7ad-7bb5a59f86c9,600,x,,,,,,364,429,,,,50,507
,,,x,,,,,51,356,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0009_0cb81a49-8d47-40dd-a7ad-7bb5a59f86c9,1849,x,,,,,,271,493,,,,50,507
,,,x,,,,,178,225,,,
,,,x,,,,,233,262,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0011_6fcd1511-2e27-4c1f-92a0-c9eb827d37cf,2495,x,,,,,,375,386,,,,50,554
,,,x,,,,,326,366,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0012_757c6446-d1e6-420a-8319-f3b04dbc59cd,1685,x,,,,,,332,342,,,,100,518
,,x,,,,,,349,383,,,
,,x,,,,,,390,457,,,
,,,x,,,,,202,280,,,
,,,x,,,,,304,326,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0014_4ac28d96-16f0-4ce0-af54-32428629f9bf,108,x,,,,,,25,103,,,,2,340
,,,x,,,,,3,19,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0015_05b3c942-f244-4ba4-94a0-6ad76392093e,2016,x,,,,,,170,294,,,,50,530
,,,x,,,,,302,331,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0015_05b3c942-f244-4ba4-94a0-6ad76392093e,2742,x,,,,,,254,298,,,,50,530
,,,x,,,,,489,516,,,
,,,x,,,,,452,481,,,
,,,x,,,,,404,444,,,
,,,x,,,,,314,397,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0016_732d0081-7bdb-4b4a-8ce9-aa7271f1ece5,10,x,,,,,,67,161,,,,2,320
,,x,,,,,,170,183,,,
,,,x,,,,,32,62,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0017_cdea308a-6b7f-4ed3-92ec-1db7e2bc87d2,30,x,,,,,,65,81,,,,10,440
,,x,,,,,,88,114,,,
,,x,,,,,,121,293,,,
,,,x,,,,,13,34,,,
,,,x,,,,,41,60,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0017_cdea308a-6b7f-4ed3-92ec-1db7e2bc87d2,127,x,,,,,,107,310,,,,10,440
,,x,,,,,,316,319,,,
,,,x,,,,,82,103,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0017_cdea308a-6b7f-4ed3-92ec-1db7e2bc87d2,219,x,,,,,,19,87,,,,10,440
,,,x,,,,,93,201,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0018_95e4a40b-d41e-4c51-85d5-e7430d97246c,327,x,,,,,,247,289,,,,50,548
,,,x,,,,,202,240,,,
,,,x,,,,,150,190,,,
# users: Sarah Needham, Kathrin Scherer, ,,,,,,,,,,
# sample descripton: ,,,,,,,,,,,,
# comment: ,,,,,,,,,,,,
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0019_58b0a2af-1b4b-4aa0-a431-5c17463050f7,1317,x,,,,,,93,155,,,
,,,x,,,,,69,87,,,
,,,x,,,,,18,52,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0022_612eee44-8bd9-4a9c-8b16-e60d3f7c9c72,367,x,,,,,,88,95,,,,20,220
,,x,,,,,,104,210,,,
,,,x,,,,,22,82,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0022_612eee44-8bd9-4a9c-8b16-e60d3f7c9c72,725,x,,,,,,134,145,,,,20,220
,,x,,,,,,151,180,,,
,,x,,,,,,189,220,,,
,,,x,,,,,58,128,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0023_eb3c6461-1f1d-40d8-9911-c1d83becb350,70,x,,,,,,307,353,,,,20,518
,,,x,,,,,218,301,,,
,,,x,,,,,172,211,,,
,,,x,,,,,21,165,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0024_b5f3d20d-4ed9-488d-947f-a67fc5623777,246,x,,,,,,258,353,,,,60,490
,,x,,,,,,237,251,,,
,,x,,,,,,128,230,,,
,,x,,,,,,118,122,,,
,,,x,,,,,62,111,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0024_b5f3d20d-4ed9-488d-947f-a67fc5623777,2555,x,,,,,,298,343,,,,60,490
,,x,,,,,,291,293,,,
,,x,,,,,,282,285,,,
,,,x,,,,,358,416,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20140925_0001_0025_879d40d6-603b-4718-9ba2-be75b55983ec,94,x,,,,,,102,146,,,,2,420
,,x,,,,,,154,180,,,
,,,x,,,,,57,96,,,
# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: 
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
